"bathrooms","exterior","price","rooms","size","longitude","latitude"
1,TRUE,150000,1,56,-3.6631863,40.4463438
1,TRUE,116000,3,75,-3.6625233,40.4735344
1,TRUE,340000,4,110,-3.7203949,40.4314493
1,TRUE,240000,2,82,-3.6993543,40.3986958
1,TRUE,116000,4,73,-3.6493768,40.4649751
1,TRUE,125000,2,80,-3.7040433,40.4648579
5,TRUE,2300000,7,500,-3.6876862,40.4510093
1,TRUE,2e+05,2,60,-3.6336218,40.4372471
2,TRUE,360000,3,152,-3.7056102,40.452234
3,TRUE,850000,4,219,-3.694873,40.4426211
1,TRUE,199000,2,85,-3.7242187,40.4059155
1,FALSE,230000,3,65,-3.703768,40.4281089
3,FALSE,593000,6,360,-3.5775354,40.4714551
3,TRUE,1100000,3,186,-3.7193204,40.4312328
2,TRUE,490000,3,140,-3.6993522,40.4151246
4,TRUE,950000,5,240,-3.6748492,40.4317573
1,TRUE,157500,2,58,-3.7079012,40.4522559
1,TRUE,220000,2,88,-3.6401112,40.47395
1,TRUE,2e+05,1,54,-3.6685658,40.4689364
3,TRUE,6e+05,5,200,-3.7371053,40.4095519
4,TRUE,1440000,5,200,-3.6809565,40.4555925
2,TRUE,196000,3,118,-3.7157117,40.3910361
1,TRUE,150000,2,62,-3.6624598,40.4007522
1,TRUE,145000,2,76,-3.6993936,40.3632508
2,TRUE,199000,4,136,-3.7508151,40.3848713
1,TRUE,170000,3,90,-3.6946692,40.493765
1,TRUE,124200,3,70,-3.620573,40.3730024
1,TRUE,178000,3,90,-3.6442204,40.4058239
2,TRUE,380000,3,120,-3.6693992,40.4163665
2,TRUE,385000,3,117,-3.782931,40.4470046
3,TRUE,1390000,3,248,-3.6910981,40.4579653
2,TRUE,360607,2,80,-3.6603947,40.4493967
2,TRUE,190000,4,115,-3.6630979,40.4890339
1,FALSE,325000,1,76,-3.6910138,40.4209557
2,TRUE,230000,3,92,-3.6361167,40.4671923
2,TRUE,580000,3,180,-3.6693456,40.4842673
2,TRUE,165000,2,77,-3.6326249,40.3799273
2,FALSE,134000,2,50,-3.7141999,40.3991668
5,TRUE,1800000,7,360,-3.7109828,40.4450054
1,TRUE,153000,3,84,-3.7631563,40.3890127
3,TRUE,980000,4,215,-3.6904888,40.4619123
1,FALSE,160000,3,50,-3.6770261,40.4195959
2,TRUE,250000,2,75,-3.7708355,40.3731036
3,TRUE,620000,2,114,-3.6789071,40.4316892
1,TRUE,395000,2,95,-3.6760045,40.4601809
2,TRUE,570000,3,215,-3.7867486,40.4476734
1,TRUE,125000,2,70,-3.7132144,40.3821326
1,TRUE,75000,3,60,-3.651891,40.4241975
1,FALSE,1150000,3,193,-3.6829958,40.4347258
2,TRUE,280000,1,75,-3.6993206,40.4619659
1,TRUE,82200,3,60,-3.6886774,40.339802
2,TRUE,495000,4,123,-3.6836468,40.4561814
3,TRUE,790000,4,320,-3.6970789,40.4543607
1,TRUE,90000,2,60,-3.6921951,40.3422217
2,TRUE,345000,3,120,-3.6568151,40.4845255
1,TRUE,385000,4,110,-3.6716093,40.4316039
6,FALSE,2900000,6,455,-3.6659114,40.4576435
1,TRUE,152000,1,52,-3.6755433,40.4490603
2,FALSE,420000,3,139,-3.7105079,40.4386552
4,FALSE,790000,4,302,-3.8232063,40.4686436
2,TRUE,330000,3,96,-3.6728477,40.4141313
5,FALSE,1519000,7,450,-3.7302286,40.468713
1,TRUE,135000,3,54,-3.7012487,40.4043751
2,TRUE,209000,3,130,-3.5897369,40.4523282
1,TRUE,65000,3,75,-3.6812551,40.3538639
3,FALSE,458000,4,300,-3.6345917,40.4799862
2,TRUE,115000,3,104,-3.7389603,40.3765559
2,TRUE,485000,4,173,-3.7262721,40.4643099
5,FALSE,3800000,4,1000,-3.62266,40.50832
2,TRUE,684000,2,148,-3.6710679,40.4251111
2,TRUE,444000,2,105,-3.6673144,40.4685369
3,TRUE,9e+05,4,232,-3.6730999,40.4573774
1,TRUE,185000,3,120,-3.6412644,40.4658183
2,TRUE,275000,3,99,-3.6503201,40.4299349
3,TRUE,1e+06,3,200,-3.6837644,40.4656769
2,TRUE,180000,3,110,-3.7124699,40.4852
4,FALSE,1185000,4,293,-3.6892974,40.4626259
2,TRUE,340000,2,80,-3.6892845,40.3945805
1,TRUE,370000,2,98,-3.7010239,40.434535
1,TRUE,138000,1,60,-3.7143396,40.4094431
1,TRUE,99000,1,35,-3.700307,40.4343293
4,TRUE,1628200,3,232,-3.6951358,40.4325871
1,TRUE,199000,2,72,-3.6756859,40.4003545
3,FALSE,430000,4,150,-3.7814613,40.4555616
7,TRUE,2350000,6,420,-3.6834196,40.4271585
2,TRUE,210000,3,131,-3.6095031,40.4030276
1,TRUE,211000,2,63,-3.7273022,40.3877829
1,FALSE,239000,2,57,-3.6770792,40.4184573
4,FALSE,8e+05,6,300,-3.7320116,40.4749943
1,TRUE,154000,1,60,-3.6096012,40.3761689
1,FALSE,252993,3,61,-3.6833248,40.4372902
1,TRUE,260000,1,54,-3.6754026,40.4583125
1,TRUE,194700,2,62,-3.6624846,40.4343414
1,FALSE,232750,2,75,-3.6622407,40.4297295
1,FALSE,239300,4,56,-3.669075,40.4270782
3,FALSE,510700,7,163,-3.6851482,40.4224625
1,FALSE,34107,3,59,-3.690052,40.3548585
1,TRUE,143212,2,41,-3.6642599,40.428875
13,FALSE,2900000,10,1714,-3.8065724,40.4667409
1,TRUE,78800,1,48,-3.6730997,40.3943036
1,TRUE,112000,1,50,-3.6304604,40.3813812
2,TRUE,9e+05,4,200,-3.6824832,40.455584
1,FALSE,65300,1,22,-3.7034023,40.4247825
2,TRUE,3e+05,3,100,-3.6442993,40.4344583
1,TRUE,59000,1,30,-3.6563576,40.4330939
1,FALSE,204700,2,45,-3.6997354,40.4377556
1,FALSE,156118,3,76,-3.7439759,40.3774041
5,FALSE,2100000,5,900,-3.7666981,40.4592355
1,TRUE,180000,2,85,-3.7107003,40.3960151
2,TRUE,215000,3,65,-3.6644823,40.4289238
1,FALSE,157499,2,58,-3.6513799,40.386805
1,TRUE,165000,3,75,-3.7664705,40.3776199
1,FALSE,142500,2,42,-3.7090724,40.4334526
2,TRUE,168000,2,70,-3.7603287,40.371164
2,TRUE,340000,3,120,-3.6836356,40.4019911
2,TRUE,250000,3,99,-3.6517759,40.4430334
1,TRUE,290000,1,66,-3.6834607,40.4599508
4,FALSE,1600000,4,323,-3.8337627,40.4765656
2,TRUE,355000,2,115,-3.7134062,40.4112339
1,FALSE,350000,1,79,-3.711487,40.4193706
1,TRUE,165000,1,61,-3.662928,40.4034895
1,TRUE,99000,3,71,-3.7569111,40.3845766
1,FALSE,230700,3,75,-3.7077679,40.4075822
2,TRUE,345000,3,140,-3.7479571,40.3752951
2,TRUE,240000,3,100,-3.597667,40.3630486
3,TRUE,650000,4,173,-3.7105296,40.4459201
1,TRUE,52300,3,60,-3.7071862,40.3438479
1,TRUE,112000,1,44,-3.6746936,40.4480374
2,TRUE,485000,4,140,-3.6695146,40.4266756
2,TRUE,419000,4,146,-3.6879895,40.470882
2,TRUE,341500,2,85,-3.6193839,40.4567869
2,TRUE,340000,4,120,-3.7119524,40.4389974
3,TRUE,328000,3,155,-3.7121562,40.4524121
5,FALSE,2600000,9,468,-3.689038,40.4466046
3,TRUE,330000,2,100,-3.6646038,40.5092272
1,TRUE,568065,1,77,-3.6855399,40.4356521
2,TRUE,390000,3,116,-3.6709825,40.4024704
2,TRUE,519000,3,115,-3.6951783,40.5083912
2,TRUE,630000,3,140,-3.6933098,40.4330836
1,TRUE,175000,2,64,-3.7175511,40.4217967
1,FALSE,56600,2,41,-3.6172189,40.3748476
1,TRUE,79000,3,83,-3.7316149,40.397185
3,TRUE,745000,4,220,-3.708837,40.4405985
1,FALSE,75000,3,63,-3.6677936,40.3979826
2,TRUE,425000,3,165,-3.6638746,40.4120953
2,TRUE,360000,2,95,-3.6558397,40.4414183
1,TRUE,212900,3,80,-3.7549702,40.4054383
4,TRUE,1500000,6,344,-3.684241,40.4633652
1,TRUE,154805,3,102,-3.5947265,40.4459403
2,TRUE,420000,4,195,-3.5855696,40.4703341
4,FALSE,750000,5,307,-3.7329727,40.4846576
1,FALSE,121000,1,51,-3.7061481,40.4223352
4,TRUE,1600000,4,442,-3.6910165,40.4341376
1,TRUE,199000,1,62,-3.7405718,40.3783324
1,FALSE,135000,3,57,-3.5789261,40.4731072
4,TRUE,1190000,3,340,-3.672091,40.4747797
2,FALSE,560000,4,145,-3.6735766,40.4191977
2,TRUE,330000,2,135,-3.6657977,40.4247648
9,FALSE,2950000,8,458,-3.6799219,40.4513156
2,TRUE,430000,4,109,-3.6732361,40.4319354
2,FALSE,225000,3,130,-3.5702816,40.447506
1,FALSE,330000,3,100,-3.6729314,40.406159
5,FALSE,7e+05,6,291,-3.6160882,40.4480579
1,TRUE,79000,3,76,-3.6987226,40.35969
1,TRUE,336000,2,75,-3.6854607,40.4617508
1,TRUE,195000,3,80,-3.6873453,40.4694329
1,TRUE,150000,1,38,-3.6736183,40.4022765
7,TRUE,1700000,8,500,-3.6835269,40.4546798
2,TRUE,435000,2,108,-3.7812827,40.4469503
1,FALSE,89000,3,55,-3.6784925,40.438748
6,FALSE,3e+06,5,750,-3.7400249,40.4774828
2,TRUE,290000,4,120,-3.6965757,40.4058097
1,TRUE,105000,3,76,-3.6519007,40.4197459
1,TRUE,330000,2,74,-3.7090857,40.437193
2,TRUE,438570,3,133,-3.7002356,40.4473694
1,TRUE,149000,1,55,-3.7308853,40.3945489
1,TRUE,68000,2,54,-3.607059,40.4449473
2,FALSE,4e+05,1,85,-3.6795466,40.4271224
1,TRUE,490000,2,90,-3.6724932,40.4269532
1,TRUE,170000,3,82,-3.6761481,40.4409396
2,TRUE,495000,2,144,-3.7168591,40.4337705
1,FALSE,72926,4,79,-3.7271519,40.3866979
1,TRUE,240000,1,58,-3.7928,40.46587
2,TRUE,360000,3,110,-3.5764944,40.445819
1,TRUE,142400,1,51,-3.6120594,40.4483577
6,FALSE,1600000,6,720,-3.7786341,40.4665464
5,TRUE,1975000,7,360,-3.6829187,40.4322834
1,FALSE,168000,2,45,-3.66296,40.4308737
1,TRUE,130000,3,83,-3.6381353,40.4317445
1,TRUE,2e+05,3,75,-3.6746382,40.457035
1,FALSE,117000,1,38,-3.7027094,40.4243413
1,TRUE,99000,2,51,-3.645889,40.4277289
1,TRUE,4e+05,2,95,-3.7185994,40.4431013
2,TRUE,315000,4,110,-3.7061624,40.4471073
3,TRUE,645000,4,150,-3.6798211,40.4357696
1,TRUE,58000,2,45,-3.6471527,40.388866
6,FALSE,1490000,5,320,-3.7082857,40.4851632
1,TRUE,98000,2,63,-3.7115651,40.3905704
2,FALSE,678000,4,375,-3.6066964,40.4224034
2,TRUE,350000,3,103,-3.6628438,40.4479132
5,TRUE,2580000,4,370,-3.6922493,40.4320294
2,TRUE,550000,4,165,-3.6455617,40.4706874
2,TRUE,450000,3,110,-3.6724222,40.426621
2,FALSE,830000,4,210,-3.7786722,40.4592747
1,FALSE,179000,2,65,-3.67532,40.44094
1,FALSE,225000,3,57,-3.701868,40.4281089
2,TRUE,550000,4,175,-3.6761779,40.4555062
2,TRUE,550000,3,165,-3.6617391,40.4515622
3,FALSE,199000,4,241,-3.7262017,40.3895253
1,TRUE,295000,2,90,-3.6971302,40.4307877
5,FALSE,1500000,5,550,-3.7734319,40.4634522
1,TRUE,75000,1,60,-3.66029,40.38502
2,TRUE,239000,2,100,-3.5907206,40.4057758
3,TRUE,620000,3,152,-3.7291058,40.4721534
1,TRUE,155000,2,67,-3.6573978,40.4333546
1,TRUE,245000,1,76,-3.6646038,40.5092272
5,FALSE,1150000,6,400,-3.7681788,40.4589005
2,TRUE,520000,4,130,-3.7051811,40.4405421
1,TRUE,190000,4,105,-3.678121,40.4390935
1,TRUE,143000,2,54,-3.5807358,40.4702858
2,TRUE,340000,3,145,-3.7117831,40.4717927
2,TRUE,320000,4,122,-3.6436861,40.475894
1,TRUE,134000,3,72,-3.6405311,40.406829
5,FALSE,1590000,5,450,-3.6573466,40.4592543
1,FALSE,220000,2,86,-3.6999509,40.4237998
2,TRUE,685000,3,220,-3.6891986,40.4590558
1,TRUE,68000,2,62,-3.731384,40.4079596
1,FALSE,153000,0,50,-3.6988525,40.435682
1,TRUE,94990,3,70,-3.7834128,40.3834579
1,TRUE,75000,2,50,-3.700182,40.3814748
4,TRUE,1300000,6,398,-3.7111628,40.4280005
2,TRUE,390000,4,151,-3.6868165,40.4664448
2,TRUE,320000,3,112,-3.5864585,40.4724462
2,FALSE,450712,4,118,-3.6673559,40.4378098
2,TRUE,210000,3,85,-3.6648267,40.428212
3,TRUE,530000,4,160,-3.6734606,40.4553479
5,FALSE,735000,5,465,-3.780485,40.4507865
2,TRUE,370000,3,115,-3.7070782,40.4143866
2,TRUE,315000,3,100,-3.6691896,40.4473294
4,FALSE,580000,6,280,-3.788438,40.45023
6,FALSE,2800000,5,600,-3.7718802,40.461929
2,TRUE,260000,3,117,-3.7076376,40.4721312
1,TRUE,210000,3,84,-3.7075697,40.389487
1,TRUE,260000,2,80,-3.7027414,40.419452
4,FALSE,530000,5,420,-3.8254593,40.4749807
1,TRUE,170000,0,50,-3.713804,40.4053223
1,TRUE,120000,1,40,-3.7014956,40.4514905
1,TRUE,105000,2,60,-3.661847,40.3868884
1,TRUE,105000,3,72,-3.7108571,40.3876301
2,TRUE,3e+05,2,82,-3.7085811,40.4154343
2,TRUE,420000,3,107,-3.668217,40.4060048
1,TRUE,139000,3,97,-3.7491682,40.3708198
2,FALSE,4e+05,3,102,-3.7042749,40.5043384
1,TRUE,155000,3,77,-3.6494188,40.4401872
2,TRUE,3e+05,5,157,-3.6383161,40.4079417
1,TRUE,143000,3,80,-3.7524988,40.3793194
2,TRUE,343000,3,105,-3.7042285,40.505832
1,TRUE,44000,3,52,-3.7451396,40.376458
3,TRUE,1e+06,3,233,-3.6890469,40.4406094
2,TRUE,390000,3,121,-3.58374,40.45984
2,TRUE,380000,3,108,-3.676695,40.4269507
1,TRUE,87402,3,64,-3.6886336,40.3726324
2,TRUE,393000,6,186,-3.701732,40.4134736
1,TRUE,139000,3,75,-3.7567249,40.3899738
1,TRUE,90000,3,79,-3.6514565,40.4206236
1,TRUE,120000,2,54,-3.6525621,40.4428359
2,TRUE,285000,2,120,-3.6692648,40.3917427
1,TRUE,170000,2,65,-3.7045235,40.4477428
2,TRUE,680000,4,173,-3.6835395,40.4247243
1,TRUE,49750,1,40,-3.7052823,40.3832899
6,FALSE,1200000,7,395,-3.7108469,40.4955178
1,TRUE,140000,1,60,-3.6366079,40.3808201
1,FALSE,110000,2,40,-3.7128897,40.3963755
5,FALSE,1290000,6,300,-3.6381667,40.5030681
1,TRUE,307000,2,73,-3.6962479,40.4375888
1,TRUE,450000,5,115,-3.7069769,40.4191223
2,TRUE,335000,3,136,-3.5781413,40.4430014
4,TRUE,7e+05,5,211,-3.6630974,40.4696091
1,TRUE,360000,2,100,-3.6510813,40.4456356
5,FALSE,1200000,4,300,-3.6337674,40.4553776
5,FALSE,1250000,6,520,-3.7209152,40.4596273
3,FALSE,590000,4,220,-3.6667503,40.4304048
1,TRUE,179999,2,100,-3.70408,40.3858149
4,TRUE,1050000,5,324,-3.7147447,40.4480922
1,TRUE,260000,3,92,-3.633617,40.4217032
2,TRUE,270000,2,95,-3.5885955,40.4442261
2,TRUE,250000,3,110,-3.6631387,40.3996643
4,FALSE,1500000,7,600,-3.6111602,40.4522368
3,TRUE,580000,4,170,-3.6788865,40.4088668
2,TRUE,240000,2,90,-3.6663095,40.4816686
1,TRUE,140000,3,60,-3.7800533,40.4574928
1,TRUE,69500,2,64,-3.7821209,40.3858889
1,TRUE,252000,1,74,-3.7096768,40.4095404
1,FALSE,159000,1,65,-3.6951391,40.4000433
1,TRUE,60000,2,60,-3.6738488,40.3796347
3,TRUE,1250000,3,220,-3.6800339,40.4281557
1,TRUE,160000,1,61,-3.700376,40.4091713
2,TRUE,84000,3,96,-3.6405964,40.3839829
1,TRUE,175000,1,80,-3.6414597,40.3714553
1,FALSE,180000,3,84,-3.6458706,40.4335477
3,TRUE,1090000,4,208,-3.6945981,40.4419102
1,TRUE,180000,0,50,-3.7096768,40.4095404
1,TRUE,110000,0,35,-3.7012468,40.4070638
1,TRUE,70000,3,69,-3.6737322,40.3834001
3,TRUE,1e+06,4,170,-3.6334498,40.5076607
1,TRUE,165000,3,107,-3.597572,40.44572
3,TRUE,850000,4,182,-3.6897842,40.4305935
2,TRUE,304000,2,97,-3.6646038,40.5092272
2,TRUE,695000,3,172,-3.6932631,40.4284995
4,TRUE,890000,4,269,-3.6997477,40.4283345
3,TRUE,7e+05,4,155,-3.7056707,40.4413976
1,TRUE,50000,2,49,-3.7086949,40.342946
2,TRUE,495000,4,148,-3.730538,40.4713453
4,TRUE,625000,5,254,-3.6917152,40.4615762
2,TRUE,480000,3,150,-3.6804283,40.443311
1,TRUE,82200,3,65,-3.671631,40.3842253
2,TRUE,3e+05,2,85,-3.6916889,40.3952039
2,FALSE,368000,3,130,-3.6674337,40.4289284
2,TRUE,525000,3,130,-3.6838666,40.4574867
2,TRUE,349000,4,117,-3.5997659,40.4022549
3,TRUE,415000,5,144,-3.7247408,40.4152511
2,FALSE,990000,5,265,-3.695303,40.4360095
5,TRUE,1650000,4,360,-3.6814117,40.4287257
1,TRUE,525000,3,152,-3.6737544,40.4316249
2,TRUE,235000,3,106,-3.6619011,40.4872915
1,FALSE,155000,2,61,-3.683721,40.4040153
1,FALSE,199000,2,75,-3.6748168,40.4388551
1,TRUE,260000,5,144,-3.7015505,40.3972797
2,TRUE,725000,4,160,-3.6742149,40.4644646
2,TRUE,260000,3,81,-3.7050871,40.4010332
2,TRUE,180000,4,115,-3.6048007,40.3795837
1,FALSE,43000,3,48,-3.6860107,40.3440272
1,TRUE,59000,3,71,-3.668699,40.387374
3,TRUE,1300000,3,200,-3.7098059,40.4388922
1,TRUE,325000,2,85,-3.6587042,40.45684
2,TRUE,1050000,6,251,-3.6981524,40.4178429
1,TRUE,167000,2,65,-3.6721261,40.4363361
1,TRUE,113000,1,43,-3.6746936,40.4480374
1,FALSE,2e+05,2,50,-3.6798182,40.4255093
1,FALSE,81000,1,21,-3.7002023,40.4273825
2,TRUE,205000,2,85,-3.7753689,40.3949581
2,TRUE,225000,3,108,-3.7229414,40.4018059
2,TRUE,250000,3,90,-3.6310302,40.4101637
2,TRUE,490000,4,132,-3.7027194,40.3939288
4,TRUE,1325000,6,342,-3.6921348,40.455775
1,TRUE,119900,1,62,-3.612543,40.3722746
2,FALSE,285000,3,100,-3.6535332,40.4415867
1,TRUE,143000,1,59,-3.7205063,40.3922504
2,TRUE,498000,3,95,-3.7102152,40.4015031
2,TRUE,565000,4,213,-3.7876807,40.4455697
1,TRUE,295000,2,88,-3.6694769,40.4267643
2,TRUE,330000,4,120,-3.6945874,40.405656
6,FALSE,780000,8,375,-3.7106959,40.4852424
1,TRUE,399000,2,72,-3.6972786,40.441373
3,FALSE,690000,4,200,-3.7744341,40.4538699
4,FALSE,2500000,7,620,-3.6495331,40.4579437
7,FALSE,2950000,7,1000,-3.6133656,40.5117751
1,TRUE,59000,2,48,-3.6825664,40.3538786
2,TRUE,263000,3,110,-3.7011399,40.4626566
1,TRUE,126900,1,60,-3.7664152,40.3625143
4,FALSE,798000,3,285,-3.670335,40.4840158
1,TRUE,122000,3,78,-3.7537886,40.3647033
1,FALSE,190000,3,78,-3.6999098,40.4342092
1,TRUE,250000,1,68,-3.5925234,40.4634139
5,TRUE,2450000,5,298,-3.6861867,40.4327289
1,TRUE,154000,1,62,-3.7485958,40.4033396
1,TRUE,175000,2,70,-3.6379521,40.431574
2,TRUE,304000,2,94,-3.68812,40.4025449
1,TRUE,326000,3,85,-3.6660795,40.4198641
1,TRUE,109000,3,80,-3.6377507,40.3952881
2,TRUE,410000,2,92,-3.7017884,40.4242733
2,TRUE,290000,4,114,-3.668403,40.4339597
1,TRUE,145000,2,70,-3.6867655,40.3535218
1,TRUE,250000,2,70,-3.704481,40.4610045
3,TRUE,550000,3,170,-3.6607592,40.4520595
2,FALSE,599000,2,200,-3.6243824,40.4562197
2,TRUE,140000,3,70,-3.6388165,40.3991258
4,TRUE,850000,4,336,-3.7621793,40.466222
2,FALSE,260000,2,77,-3.6803599,40.4536237
1,TRUE,83000,3,61,-3.660883,40.3974288
5,TRUE,1500000,13,423,-3.679128,40.4246189
1,TRUE,175000,1,50,-3.6205917,40.3657708
1,TRUE,345000,2,85,-3.7012715,40.4195827
2,TRUE,389000,3,122,-3.67383,40.4025497
1,TRUE,115000,3,70,-3.6413496,40.4326252
1,TRUE,210000,1,65,-3.7133507,40.4110974
2,TRUE,380000,1,82,-3.6609831,40.46427
3,TRUE,640000,4,225,-3.6987269,40.4539448
1,TRUE,93000,3,60,-3.7316039,40.4124722
2,TRUE,429000,3,113,-3.6202847,40.4537386
3,TRUE,935000,4,160,-3.6892829,40.447251
3,TRUE,7e+05,3,260,-3.6843665,40.4239852
3,TRUE,350000,4,122,-3.66345,40.41224
2,TRUE,480000,2,125,-3.7016129,40.4228885
3,TRUE,1400000,4,195,-3.6759654,40.4333205
3,TRUE,790000,3,154,-3.6972767,40.4227166
3,TRUE,780000,4,199,-3.646275,40.453647
2,TRUE,179000,3,106,-3.5623573,40.4026541
2,TRUE,1e+06,3,168,-3.6853001,40.432509
1,FALSE,290000,3,97,-3.678728,40.4311153
4,TRUE,1100000,7,400,-3.673411,40.4198579
1,TRUE,150000,2,60,-3.7059574,40.3837887
3,TRUE,7e+05,3,182,-3.6890469,40.4444094
1,TRUE,1490000,3,200,-3.6803222,40.4268953
1,TRUE,1470000,3,194,-3.6825222,40.4234953
2,TRUE,550000,3,117,-3.7123823,40.4015418
2,FALSE,380000,2,121,-3.7167722,40.4331547
1,TRUE,24999,0,31,-3.6664905,40.3762987
3,TRUE,2e+06,2,220,-3.6861504,40.4260128
2,TRUE,299000,4,145,-3.7127662,40.4243697
7,FALSE,5400000,6,647,-3.6712862,40.4613633
1,TRUE,195000,2,70,-3.6084542,40.3969091
1,TRUE,144000,1,50,-3.5869732,40.3639567
3,TRUE,1150000,4,292,-3.6762078,40.4678668
1,TRUE,140000,3,75,-3.6333809,40.4628579
1,TRUE,115000,2,45,-3.6130313,40.4392078
1,TRUE,107500,2,85,-3.6205193,40.3758296
1,TRUE,280000,3,125,-3.6448959,40.4629952
1,TRUE,182000,1,48,-3.754755,40.4015433
3,FALSE,695000,4,272,-3.6119262,40.4529132
2,TRUE,180000,0,79,-3.6182531,40.4407066
2,TRUE,445000,4,147,-3.5864901,40.4646659
2,TRUE,149000,0,100,-3.624209,40.4397418
2,TRUE,270000,3,98,-3.7140411,40.4113963
1,TRUE,180900,2,74,-3.7113712,40.386067
3,TRUE,750000,4,291,-3.7221716,40.4270563
1,TRUE,170000,2,77,-3.6969085,40.4050673
2,TRUE,399000,3,120,-3.69759,40.3938955
2,TRUE,277000,3,127,-3.6969085,40.4050673
3,TRUE,680000,4,175,-3.6782865,40.4273331
1,TRUE,120000,1,51,-3.6969085,40.4050673
1,TRUE,185000,1,48,-3.7116301,40.4092055
3,TRUE,1200000,5,280,-3.6711241,40.4775521
4,TRUE,1650000,4,300,-3.6833343,40.4355789
1,FALSE,125000,3,124,-3.7442976,40.3928138
1,TRUE,230000,3,90,-3.6935226,40.402891
2,TRUE,449900,3,166,-3.665123,40.4137316
2,FALSE,299000,5,225,-3.6896392,40.4955916
5,FALSE,990000,5,450,-3.6451747,40.4542741
4,FALSE,680000,8,252,-3.7038978,40.4138081
1,TRUE,115000,3,110,-3.6648264,40.3828887
1,TRUE,2e+05,3,150,-3.6479501,40.4030572
3,TRUE,1850000,4,240,-3.6980004,40.4254512
2,TRUE,523000,4,154,-3.6825807,40.4050296
4,TRUE,790000,5,261,-3.7134368,40.4423156
1,TRUE,140000,3,67,-3.7005839,40.3982577
2,FALSE,385000,2,90,-3.6931193,40.3917729
2,TRUE,7e+05,3,144,-3.7867564,40.4480749
2,TRUE,290000,4,110,-3.7377908,40.4031137
3,TRUE,4100000,4,474,-3.6899243,40.4228544
1,TRUE,295000,1,72,-3.6660744,40.4487358
5,FALSE,896800,5,218,-3.7932813,40.4596135
3,FALSE,950000,4,312,-3.6081632,40.4494455
3,TRUE,690000,3,179,-3.7197319,40.4259146
4,TRUE,1750000,6,387,-3.6889129,40.4167538
2,FALSE,380000,2,110,-3.7306551,40.3954891
2,TRUE,387000,2,85,-3.7002734,40.4219847
2,TRUE,619000,2,160,-3.7051572,40.4204653
2,TRUE,3e+05,2,80,-3.7066564,40.4678388
2,TRUE,480000,2,188,-3.7031046,40.4139361
2,FALSE,947000,5,236,-3.6905239,40.4301339
4,TRUE,850000,5,262,-3.6577248,40.4569667
1,FALSE,111200,2,60,-3.7135137,40.3485129
1,TRUE,338000,4,82,-3.6889159,40.4018457
1,FALSE,72600,2,63,-3.7402432,40.3867126
1,TRUE,119000,2,68,-3.7677771,40.3990413
1,FALSE,212319,3,79,-3.6910749,40.4734142
1,FALSE,162642,3,76,-3.6467251,40.4279307
1,FALSE,180000,2,80,-3.7018966,40.4249256
1,FALSE,131043,3,70,-3.6213207,40.3803044
1,FALSE,76500,3,62,-3.6054142,40.407092
2,TRUE,130000,3,86,-3.6039612,40.3810333
3,TRUE,740000,2,182,-3.6895818,40.4630093
1,FALSE,115000,3,80,-3.6357963,40.3952069
2,TRUE,79000,3,75,-3.6673037,40.3798123
1,TRUE,67000,1,57,-3.7600376,40.36803
2,TRUE,350000,4,157,-3.6969085,40.4050673
1,TRUE,168000,1,55,-3.7540133,40.3692288
1,TRUE,120000,3,89,-3.6508679,40.3855925
1,TRUE,240000,3,90,-3.6622805,40.4262328
2,TRUE,415000,2,83,-3.6861314,40.4638052
2,FALSE,310000,2,74,-3.7054132,40.4038924
3,TRUE,715000,4,202,-3.6879625,40.4537389
1,TRUE,405000,5,120,-3.7044419,40.4369621
2,FALSE,330000,2,72,-3.6961052,40.4295926
1,TRUE,65000,2,55,-3.6274727,40.4304929
2,FALSE,340000,2,108,-3.677637,40.4048928
2,TRUE,1050000,2,146,-3.6721803,40.4319208
1,FALSE,99000,3,65,-3.6110431,40.4432861
3,TRUE,750000,3,233,-3.7161581,40.4246301
2,TRUE,265000,3,95,-3.5887151,40.4573534
1,TRUE,380000,2,155,-3.705034,40.4116239
3,TRUE,830000,3,215,-3.6861081,40.4514717
2,TRUE,540000,2,160,-3.6958944,40.4134806
2,TRUE,460000,4,155,-3.6943338,40.4035807
4,TRUE,1250000,4,217,-3.6768973,40.4263722
2,TRUE,352000,2,81,-3.6772655,40.4448801
5,TRUE,771578,4,262,-3.7931323,40.4616148
2,TRUE,650000,4,167,-3.6797069,40.4347059
3,TRUE,562000,3,178,-3.7138951,40.4439013
1,TRUE,105000,4,90,-3.6074116,40.4455872
1,TRUE,76000,0,45,-3.6969085,40.4050673
2,TRUE,9e+05,5,272,-3.6819453,40.4205797
2,TRUE,480000,3,139,-3.6650975,40.4544453
3,TRUE,1100000,11,248,-3.6801117,40.4287257
2,FALSE,470000,3,130,-3.6813915,40.4372722
1,TRUE,115000,2,59,-3.6991426,40.4528251
1,TRUE,195000,1,55,-3.6690426,40.4241297
3,TRUE,1400000,5,233,-3.6855477,40.4437676
2,TRUE,330000,2,80,-3.6890497,40.3906387
1,TRUE,1e+06,7,217,-3.6785085,40.4240931
3,TRUE,1900000,2,250,-3.6862913,40.4363361
2,TRUE,183900,3,108,-3.7527537,40.3725854
2,TRUE,197800,3,108,-3.7527537,40.3725854
1,TRUE,120000,3,87,-3.5268398,40.4191477
2,TRUE,290000,2,83,-3.6768904,40.4034595
2,TRUE,177900,3,108,-3.7527537,40.3725854
